order_id,order_purchase_timestamp,delivery_days,review_score,customer_state,seller_state,distance_km,item_count,seller_count,total_price_brl,total_freight_brl,total_weight_kg,total_volume_l,primary_category,purchase_weekday,purchase_hour
9676f1e8ea577fa55c55fdf4f0083a0d,2017-10-25 09:34:31,14.447,3.0,SP,SP,567.5,1,1,149.94,29.84,12.16,79.968,office_furniture,Wed,9
f86df9fa4000285e8ba647d4c6df5b7c,2017-10-25 10:08:31,19.429,5.0,BA,SP,1704.511,2,1,75.0,39.18,2.5,17.28,furniture_decor,Wed,10
bb22b1f374b71ea416e466ba7ff99cea,2017-10-25 11:06:35,7.417,1.0,SP,RJ,397.968,1,1,49.9,16.11,1.0,9.984,bed_bath_table,Wed,11
d2dff3a34116ee2b8d30be3c765ac94e,2017-10-25 11:47:29,13.138,4.0,MG,SP,444.519,1,1,94.99,15.41,0.175,1.224,consoles_games,Wed,11
ad27fd2d88f7a006c5629cab52082a8d,2017-10-25 12:46:59,9.396,3.0,RJ,SP,352.137,2,1,78.0,28.19,0.5,0.704,watches_gifts,Wed,12
733f13d4010ca0422b13297afec0871e,2017-10-25 13:05:39,7.326,4.0,SP,SP,78.339,1,1,85.0,14.2,3.1,32.76,housewares,Wed,13
ce5f7f7ad317c7433154353ccd683f5b,2017-10-25 13:39:20,5.047,4.0,SP,SP,56.803,1,1,45.0,9.27,0.85,3.12,drinks,Wed,13
42f0558cf0b5c9b1fa75df04ca0e901e,2017-10-25 14:09:16,6.197,5.0,PA,SP,2477.117,1,1,84.99,19.13,0.55,5.04,perfumery,Wed,14
423a74bc335eb62b36ac17941c6eb309,2017-10-25 14:59:58,9.253,5.0,RJ,SP,352.993,1,1,34.9,15.11,1.207,4.0,electronics,Wed,14
96284b020ae337bbc78a10ed82d5d24d,2017-10-25 15:22:53,7.353,5.0,SP,PR,474.635,1,1,349.9,19.7,0.9,11.4,health_beauty,Wed,15
53022ba8b7cdb370c2fbabfa7b943df1,2017-10-25 16:00:01,16.327,5.0,BA,SP,1526.681,1,1,243.0,20.94,1.0,7.5,baby,Wed,16
4ab7de78c72f664992f3171d28974c87,2017-10-25 16:29:45,16.054,2.0,SP,SP,192.001,1,1,89.9,36.14,7.4,91.125,furniture_decor,Wed,16
fdf262b020267b9e928c136d05e4dca8,2017-10-25 16:54:12,6.051,5.0,SP,RJ,408.781,1,1,89.9,16.39,0.304,4.5,health_beauty,Wed,16
2ba7606d460463236bcf10ed3f6510d6,2017-10-25 17:17:56,2.163,5.0,RJ,RJ,58.348,1,1,55.65,7.94,0.3,0.96,auto,Wed,17
f3c997e9b2e9848caab4687aabaee30b,2017-10-25 18:05:14,2.059,4.0,SP,SP,50.656,1,1,295.0,15.67,1.15,10.5,housewares,Wed,18
fba2e820b816302cc910d1ea2980a21f,2017-10-25 18:31:28,6.043,4.0,MG,SP,497.131,2,2,99.8,32.92,2.0,28.129,bed_bath_table,Wed,18
d753cc3a7de44e6e899104d5c130d857,2017-10-25 19:49:24,12.944,4.0,RN,BA,785.692,1,1,289.0,18.46,0.45,0.561,telephony,Wed,19
086731f4ad521c4094b1eda75986b88e,2017-10-25 20:36:00,33.572,5.0,PA,SP,2058.628,1,1,466.0,40.4,3.7,39.204,sports_leisure,Wed,20
4e29914b0cadd0ff96950fc78cd19bf9,2017-10-25 21:35:38,7.076,5.0,SP,PR,472.39,1,1,109.9,14.5,9.4,56.25,baby,Wed,21
e9e4f6c97c6b2d1844e0ab40e5c3a9d6,2017-10-25 22:06:10,13.636,2.0,SP,SP,34.861,1,1,139.99,21.63,9.725,46.852,office_furniture,Wed,22
05f99bfc5053a88e0955bea396422a81,2017-10-25 23:21:21,26.558,4.0,RJ,SC,730.929,1,1,159.0,30.15,7.5,45.1,home_appliances_2,Wed,23
c8c13c8c58d62b12f9df992a5fb5710c,2017-10-26 01:18:25,1.517,5.0,SP,SP,18.33,1,1,19.99,7.78,0.2,1.5,sports_leisure,Thu,1
79a5b94dea7a9f15cc10b5c7b54c6774,2017-10-26 07:12:12,8.661,5.0,MG,SP,742.007,2,1,119.8,35.34,3.5,65.12,garden_tools,Thu,7
93ef9253c47e7dfc633c01f728488cb1,2017-10-26 09:07:04,5.294,4.0,SP,SP,5.153,1,1,58.99,11.73,0.2,3.96,health_beauty,Thu,9
ea7835f19dc6af291955d6e270d443f4,2017-10-26 09:49:40,14.226,4.0,PE,SP,2026.896,1,1,1989.0,77.34,5.9,64.0,,Thu,9
829e9bcb88d163d9d6b6da8e8c396bbd,2017-10-26 10:38:04,14.223,5.0,GO,SP,906.131,2,1,54.6,30.2,0.4,0.992,,Thu,10
0e819cea051490ffa56c86778fe28c9d,2017-10-26 11:13:23,8.536,5.0,SP,PR,565.754,1,1,210.0,21.96,4.463,49.28,sports_leisure,Thu,11
33a0cbee893f2c8ed0a6abfdc48926b6,2017-10-26 12:11:35,13.233,3.0,SP,PR,550.242,1,1,39.9,13.37,0.488,3.648,computers_accessories,Thu,12
389a2342cf14ac39a661c9b08a3cdfa6,2017-10-26 12:52:24,11.275,5.0,RJ,SP,,1,1,32.0,16.11,0.9,6.0,furniture_decor,Thu,12
8490980aaf59839a601c4184474b9220,2017-10-26 13:25:03,8.048,3.0,SP,SP,40.591,1,1,146.99,13.58,2.35,10.24,cool_stuff,Thu,13
cd5f64ebe84e37b5af53dc260e536615,2017-10-26 14:07:30,12.251,5.0,SP,SP,124.424,1,1,73.76,13.54,3.008,46.08,toys,Thu,14
be454ec4b7cf35a9dfdb8489e9b000b1,2017-10-26 14:40:31,29.189,4.0,BA,SP,1436.399,1,1,196.99,61.3,16.133,92.925,office_furniture,Thu,14
747472f67c6d285c60bd732fc28beaf9,2017-10-26 14:57:29,28.393,5.0,CE,SP,2283.26,3,1,347.97,87.63,5.1,21.6,bed_bath_table,Thu,14
4ca4a1922b582950b25cce6e7ef34315,2017-10-26 15:43:23,3.92,1.0,SP,SP,98.477,4,3,121.6,36.13,1.1,10.632,sports_leisure,Thu,15
021f21b778ea0a81da47ebe141b1b29c,2017-10-26 16:31:16,8.13,5.0,SP,SP,254.668,3,1,115.2,38.07,2.55,30.0,furniture_decor,Thu,16
8e4f9161e403e220dee5b8eb22f0a3c2,2017-10-26 17:52:41,18.067,5.0,RJ,PR,999.15,1,1,259.9,19.39,0.463,5.472,perfumery,Thu,17
e910fb096edc468fd26534cb846e182e,2017-10-26 18:44:54,18.891,5.0,RJ,SC,685.903,1,1,149.9,23.92,8.35,51.3,bed_bath_table,Thu,18
78e38ba7bc74953eaff8343cc184b692,2017-10-26 19:54:51,13.998,4.0,DF,SP,812.512,1,1,119.9,18.09,1.4,4.5,baby,Thu,19
80742a986710e5cda30966b8d3f1ab96,2017-10-26 20:36:07,5.91,5.0,SP,SP,123.217,1,1,239.99,14.79,16.85,49.0,housewares,Thu,20
4ceda92a516e1a970460bedc58d3431d,2017-10-26 21:24:31,10.646,4.0,PR,ES,1073.316,1,1,110.0,32.1,8.325,19.866,garden_tools,Thu,21
8af15bd33c34d03d1ec679cc09fc6e1f,2017-10-26 22:22:31,10.998,4.0,PR,SP,404.485,1,1,65.0,17.7,0.9,12.432,bed_bath_table,Thu,22
292d96807fa8b6df10efed3dde855721,2017-10-26 22:32:10,3.772,5.0,SP,MG,485.713,1,1,66.99,14.22,0.5,0.912,computers_accessories,Thu,22
521bbed0033539e0f0a361abacccc71e,2017-10-26 23:16:28,10.957,5.0,SP,SP,81.448,1,1,219.9,14.56,0.342,3.51,watches_gifts,Thu,23
9a044d2530e1f6bc5ee6f8d1d6a6a330,2017-10-27 00:32:28,5.751,5.0,SP,SP,92.032,1,1,47.99,14.13,7.85,54.0,housewares,Fri,0
34ea00820ec035b5002e8c3b026a3db8,2017-10-27 07:49:17,12.548,5.0,MG,SP,788.811,1,1,40.0,19.59,1.1,7.2,bed_bath_table,Fri,7
ddda97894b0f0b42d8e7a4f28dda93a6,2017-10-27 08:45:30,10.289,4.0,SP,SP,17.978,1,1,219.99,15.14,4.6,57.0,bed_bath_table,Fri,8
1932b344119786d8f945d699f339ee91,2017-10-27 10:05:46,14.542,5.0,RO,SP,2186.44,1,1,146.0,34.82,0.444,4.48,watches_gifts,Fri,10
72c6b387a8a7211c63a087c477cc8458,2017-10-27 11:14:34,8.041,4.0,SP,SP,177.027,1,1,79.0,12.05,2.35,8.0,sports_leisure,Fri,11
a24b70bd7c0e606f160120c5114a303d,2017-10-27 11:52:25,18.394,5.0,SC,SP,733.055,1,1,49.9,15.1,0.2,2.816,sports_leisure,Fri,11
704374e26cb18a00afd45c327fe8d3ce,2017-10-27 12:32:02,12.271,5.0,MG,SP,270.309,1,1,28.0,15.1,0.25,15.625,housewares,Fri,12
cdcbc6b851b5053b23ca73bc17d2ba50,2017-10-27 13:07:34,4.326,5.0,SP,SP,229.282,1,1,34.9,12.69,0.9,6.25,cool_stuff,Fri,13
895dce73de79888b14581541cf3a811b,2017-10-27 13:26:59,10.184,5.0,PR,SP,416.7,7,1,419.3,16.17,4.9,41.16,furniture_decor,Fri,13
ed18204b2bef82c1eeb3f13852c9dbdf,2017-10-27 13:57:23,28.969,4.0,AL,GO,1520.245,1,1,110.0,36.09,0.25,5.054,auto,Fri,13
538d5b9c472ee5e0f766651adc2e016d,2017-10-27 14:40:36,11.166,3.0,RJ,SP,336.038,1,1,39.9,16.6,1.938,12.768,home_appliances_2,Fri,14
b0f4af5c1b06e24fef510703bfe9f0a6,2017-10-27 15:21:00,14.109,5.0,AL,SP,1937.085,1,1,142.5,21.8,0.4,4.693,perfumery,Fri,15
9a08a80ee31726cd3fbd528ae95b83fd,2017-10-27 16:08:37,10.261,2.0,MG,SC,932.761,1,1,29.8,16.79,0.4,0.352,watches_gifts,Fri,16
219f8f81c1e54b614ed44df445a563f2,2017-10-27 16:50:11,5.28,5.0,SP,SP,102.778,1,1,20.3,8.11,0.2,0.64,fashion_bags_accessories,Fri,16
d5a4e5577531dc95e5539e0b2bdac87d,2017-10-27 17:33:33,11.934,5.0,RJ,SP,597.421,1,1,45.0,15.1,0.25,0.64,watches_gifts,Fri,17
b7775ddf9a56a4bbabff3e2e84c08b07,2017-10-27 18:19:14,11.076,5.0,PE,SP,2154.511,1,1,299.9,41.09,4.433,52.5,toys,Fri,18
e4a9759ef4977b2303b79da089cc865f,2017-10-27 18:51:06,3.812,5.0,SP,SP,20.09,1,1,99.9,11.9,1.175,14.96,furniture_decor,Fri,18
667f0f4fcbbabc42c5cf7b38540b8108,2017-10-27 19:32:31,6.929,5.0,SP,SP,370.137,1,1,104.0,19.61,1.15,20.956,sports_leisure,Fri,19
b609be3f65463a74e28cebbbe7eb1203,2017-10-27 20:27:08,25.911,5.0,DF,SP,618.786,1,1,146.0,15.77,0.444,4.48,watches_gifts,Fri,20
e2c9f858f7f4d4291add68fd7fcf8090,2017-10-27 23:57:47,12.784,5.0,RS,SC,434.428,1,1,739.0,38.0,16.5,26.0,garden_tools,Fri,23
ff259720a6c1397ed8e5a9846f514cb8,2017-10-28 00:24:21,19.715,5.0,PB,PR,2539.708,1,1,129.9,25.94,0.4,1.1,health_beauty,Sat,0
c5f6d3ac0511ed9303df3767bd834100,2017-10-28 09:14:38,19.446,5.0,PE,SP,2145.803,1,1,518.0,27.42,0.6,8.0,consoles_games,Sat,9
f6eb6190398bfb32871584bd111dec04,2017-10-28 10:58:32,6.177,5.0,SP,PR,469.147,1,1,104.99,14.46,1.25,5.544,health_beauty,Sat,10
427a7d86c1800330df14b3feb61f7254,2017-10-28 12:09:57,10.3,5.0,RJ,SP,510.14,1,1,280.0,16.71,0.3,2.34,telephony,Sat,12
9f5abaa01d419a15e448f089b1cf4b94,2017-10-28 12:57:36,7.08,1.0,SP,SP,102.246,1,1,2399.0,68.33,22.05,60.48,agro_industry_and_commerce,Sat,12
845b246277d6bf2be20db34577513537,2017-10-28 14:28:53,6.024,1.0,SP,SP,297.464,1,1,87.0,13.63,1.3,23.625,bed_bath_table,Sat,14
c4a4340f8f35d5289ea5eb4dd44815f4,2017-10-28 15:50:23,6.831,1.0,SP,SP,36.479,2,1,98.9,25.42,10.7,71.98,stationery,Sat,15
6af6633de36925111b10a688783d004b,2017-10-28 16:27:50,16.012,3.0,MT,SC,1854.207,1,1,564.0,237.84,30.0,190.44,kitchen_dining_laundry_garden_furniture,Sat,16
851b7dd1e78cd0ff3faaa1d3df4447ed,2017-10-28 18:24:10,11.089,1.0,MG,RJ,255.769,2,1,37.48,30.2,0.6,8.736,bed_bath_table,Sat,18
d464194574b82162a5a34d39082fb826,2017-10-28 19:29:26,5.987,5.0,SP,SP,8.867,1,1,21.99,7.78,0.25,0.816,telephony,Sat,19
f32506d911d029d9aa31e074798f2c2f,2017-10-28 19:51:27,8.941,4.5,SP,SP,311.055,1,1,55.6,12.73,8.55,51.2,bed_bath_table,Sat,19
cc427984e779c3d1dd7e082f39a98fc6,2017-10-28 20:52:15,9.94,4.0,PR,SC,488.626,2,1,1128.0,267.76,60.0,380.88,kitchen_dining_laundry_garden_furniture,Sat,20
01358622f65717728b3b2ec2cf4e8812,2017-10-28 22:00:08,2.839,3.0,SP,SP,10.706,1,1,13.99,7.78,0.05,0.88,perfumery,Sat,22
7743e2bae1581bacb82f160d1c69a54c,2017-10-29 00:15:35,20.577,5.0,SE,RJ,1424.5,1,1,599.65,29.48,0.583,7.2,health_beauty,Sun,0
69f57d3eb1a981a8fd71d99c39bb6109,2017-10-29 07:43:05,15.475,5.0,PR,SP,287.256,1,1,126.99,15.64,0.4,3.24,garden_tools,Sun,7
024d4ef645f204e4f95cb2a0d9cc61f9,2017-10-29 09:07:09,12.395,5.0,MG,SP,566.605,2,1,113.98,32.32,1.75,36.0,bed_bath_table,Sun,9
e98f4dc2a9419b573d76de617e56f680,2017-10-29 11:01:06,5.394,1.0,SP,SP,463.231,1,1,65.0,11.95,0.491,3.648,sports_leisure,Sun,11
b798fc527c548bfa5f069b5b29195275,2017-10-29 11:59:52,8.124,5.0,MG,SP,499.05,2,1,189.8,35.83,2.65,6.392,bed_bath_table,Sun,11
0a505a7b63a33e72ba4159e3db1208c9,2017-10-29 13:10:02,8.281,5.0,RJ,SP,509.868,1,1,24.0,15.1,0.1,1.8,cool_stuff,Sun,13
0778921b814304f85cb9188625e50625,2017-10-29 13:46:57,34.057,5.0,PA,PR,2513.979,1,1,101.9,44.56,1.0,12.0,consoles_games,Sun,13
9cb31e241f37e9115ca372ccb5973ece,2017-10-29 14:56:07,11.14,5.0,TO,SP,1918.478,1,1,14.9,25.63,0.15,1.188,telephony,Sun,14
9c9ade04ccd7dc42fa1e6864043468e4,2017-10-29 15:37:53,10.24,5.0,RS,SP,842.434,1,1,99.9,20.19,0.85,13.5,sports_leisure,Sun,15
3d405e0a87373212241dce93b31909ad,2017-10-29 16:16:06,9.196,5.0,SP,SP,52.66,1,1,174.9,20.1,5.0,16.0,baby,Sun,16
ed400c61a0572d54be0be7f81323ce61,2017-10-29 16:50:50,8.211,5.0,SP,DF,655.495,1,1,79.9,19.8,1.85,19.872,health_beauty,Sun,16
b6d8afcbedd981f81cd58c1ecf289add,2017-10-29 17:50:56,14.992,4.0,SC,SP,502.601,1,1,98.9,15.44,2.1,23.625,bed_bath_table,Sun,17
20824837882dd673707e0adfcaec1bc1,2017-10-29 18:36:21,5.064,5.0,RJ,SP,352.295,1,1,69.99,14.24,0.2,4.0,fashion_bags_accessories,Sun,18
af4d4887dd4c4a74268ba4a72e49669d,2017-10-29 19:51:21,10.189,5.0,DF,RJ,897.345,1,1,89.9,16.39,0.304,4.5,health_beauty,Sun,19
d44cb52677c0960afb3e43a96d79a25b,2017-10-29 20:33:19,5.014,2.0,SP,SP,67.612,1,1,27.99,11.85,0.138,0.924,electronics,Sun,20
7ac910f78c4cf862326b6372c1e30ca8,2017-10-29 20:52:45,1.997,5.0,SP,SP,46.188,1,1,34.99,9.27,0.4,1.6,furniture_decor,Sun,20
17fc4628dc62ac11a17e27e75ae9afdc,2017-10-29 21:31:29,15.043,1.0,SP,SP,10.13,1,1,29.0,7.78,0.2,0.352,watches_gifts,Sun,21
8e6df87600aae0285919b5529f7f0bfd,2017-10-29 21:59:17,9.025,4.0,RJ,MG,513.442,1,1,109.95,16.53,0.5,7.7,sports_leisure,Sun,21
d7ebfa9a59497087b6f2383f00689fcf,2017-10-29 22:45:35,15.831,5.0,SC,PR,290.438,1,1,49.0,15.1,0.4,8.349,furniture_decor,Sun,22
d57ee317a5cd7f23d06b203ebdc2621f,2017-10-29 23:07:30,10.935,5.0,SP,SP,334.073,1,1,59.9,13.44,1.65,19.8,garden_tools,Sun,23
d454cb4d38b256a9431bf8224f239960,2017-10-30 00:26:51,11.726,5.0,SP,SP,69.396,1,1,24.5,11.85,0.15,2.304,consoles_games,Mon,0
ca3708e6c8014edc9292636d42479ee7,2017-10-30 07:59:23,5.405,4.0,SP,SP,107.255,1,1,39.9,13.37,1.35,21.0,furniture_decor,Mon,7
de6ea8b619d37e5f86f1566fb3136a15,2017-10-30 10:40:22,10.366,5.0,SC,SP,418.482,1,1,123.43,15.61,0.2,1.936,watches_gifts,Mon,10
028f5779c98e7df5dc803824bdaae40b,2017-10-30 10:44:09,4.447,5.0,SP,SP,67.997,1,1,74.9,25.04,16.3,75.0,garden_tools,Mon,10
785011ed7352847ae26ea2336ef45af9,2017-10-30 10:58:54,1.476,3.0,SP,SP,7.861,1,1,69.9,23.11,1.038,25.256,housewares,Mon,10
4bff82a994068f564e54b52b08ef4512,2017-10-30 11:47:40,4.354,4.0,MG,SP,487.025,2,1,45.0,28.2,0.3,3.36,sports_leisure,Mon,11
d5c9d16cb39c145a934aac43316eb2a9,2017-10-30 12:49:20,18.235,5.0,PR,SP,670.487,1,1,48.3,15.1,0.2,0.352,,Mon,12
c73c03cf41cc2b70000a4e461d11533c,2017-10-30 13:13:44,14.122,5.0,DF,PR,1088.471,1,1,29.9,17.63,0.3,3.248,fashion_shoes,Mon,13
b540418030015e66bde5d08c3f898369,2017-10-30 14:03:24,4.013,5.0,SP,MG,557.978,1,1,40.0,15.1,0.15,2.88,consoles_games,Mon,14
e17bd911e20bf0862b784df73f0940c9,2017-10-30 14:40:48,10.332,1.0,MG,PR,656.231,1,1,98.9,18.26,0.173,2.808,computers_accessories,Mon,14
a68ddd6009f7c4914e2bc86567262d3b,2017-10-30 15:40:02,32.376,4.0,ES,SP,748.67,1,1,146.99,20.52,2.35,10.24,cool_stuff,Mon,15
9e5ddd73e11f7b84e460dcd20a130f62,2017-10-30 16:14:57,1.888,5.0,SP,SP,22.762,1,1,44.9,8.72,0.7,1.452,housewares,Mon,16
1ded184dd48db815347b0742c2a4da2b,2017-10-30 16:51:17,7.213,4.0,SP,SP,411.483,1,1,110.0,12.27,0.375,4.617,fashion_underwear_beach,Mon,16
29815bc0973b33856eeba7b668101f16,2017-10-30 17:31:30,8.033,5.0,SP,MG,579.329,1,1,40.0,15.1,0.15,3.12,consoles_games,Mon,17
090ece27665c1cc89eda287f8e834e11,2017-10-30 18:25:17,7.023,5.0,SP,SP,151.626,6,1,69.84,11.88,1.2,50.688,christmas_supplies,Mon,18
e1c3d92e7f97e0bc149440c0e3bbfe2d,2017-10-30 18:48:50,14.223,5.0,MG,SP,541.569,1,1,44.9,16.11,0.6,6.0,bed_bath_table,Mon,18
0d3c7f1597c769bd28269d06b31acbaf,2017-10-30 19:46:49,4.035,4.0,SP,SP,14.817,1,1,76.99,8.73,0.6,7.82,health_beauty,Mon,19
0deba00189593870535a63ad3e6d9ab9,2017-10-30 21:01:41,17.948,4.0,RS,PR,903.489,1,1,79.8,15.31,0.245,3.724,computers_accessories,Mon,21
287b0bab443f35ac8aaeef8efdbc3a74,2017-10-30 21:42:35,14.928,5.0,GO,SP,459.003,1,1,59.9,17.67,1.55,19.8,garden_tools,Mon,21
fc297415452e5dc0d06afcd16e864ca8,2017-10-30 22:06:35,6.958,5.0,MG,SP,305.525,1,1,94.0,21.15,2.5,5.22,auto,Mon,22
95a9275ad0bdfee65c7075463fc226a6,2017-10-30 22:59:39,9.914,5.0,DF,SP,660.653,1,1,109.9,16.53,1.3,9.0,bed_bath_table,Mon,22
fba0ec79b91f909237fd5ea8960a2a5a,2017-10-30 23:33:31,8.795,5.0,MG,SP,395.91,1,1,44.9,16.11,0.55,4.675,books_general_interest,Mon,23
4668e269b27ff744f3bd603a9c444d32,2017-10-31 04:57:41,9.376,5.0,GO,SP,813.094,1,1,146.99,20.52,2.425,16.53,cool_stuff,Tue,4
a28afc1326ae005c8fe230354d0aee19,2017-10-31 08:52:41,13.218,5.0,RS,SP,1042.945,1,1,59.9,17.67,1.5,19.8,garden_tools,Tue,8
215f3324d1e0ac9abd788d1ac6d65b9d,2017-10-31 09:49:31,9.472,5.0,RJ,SP,479.195,1,1,25.99,15.1,0.2,1.6,auto,Tue,9
4f6919f0144dfbe984adb649c1fea46d,2017-10-31 10:17:55,7.333,5.0,PR,RJ,862.456,1,1,388.9,51.26,8.05,56.35,small_appliances,Tue,10
82610088a4ce6de77c1d6ca3f3d738e1,2017-10-31 11:11:14,13.136,4.0,MG,SP,400.255,1,1,59.9,15.17,0.5,14.3,furniture_decor,Tue,11
d7b2d3b902441cf3dd12cd125533217d,2017-10-31 11:27:06,13.382,5.0,PR,SP,229.602,1,1,89.9,17.88,1.825,21.2,home_confort,Tue,11
c87d6447fb7ef9d8eb2d7bc76a1a940a,2017-10-31 12:12:30,13.206,5.0,DF,MG,613.733,1,1,89.99,38.47,5.95,8.0,garden_tools,Tue,12
a917e3eec0c937fc142b4bdb2f93aa16,2017-10-31 12:37:11,3.285,5.0,RJ,RJ,36.48,1,1,22.22,9.54,1.0,5.1,stationery,Tue,12
5bdb1effd4c3c8074b27522b4f0f7af2,2017-10-31 13:17:19,17.223,1.0,CE,SP,2179.248,1,1,76.0,25.81,0.3,0.72,electronics,Tue,13
ef06e7945c6c75f875b06db75ea438cc,2017-10-31 13:58:55,13.176,3.0,PR,MG,777.197,1,1,580.27,21.63,1.1,5.6,computers_accessories,Tue,13
d781433971d92b00f67ae15b2265fabe,2017-10-31 14:30:54,16.337,4.0,SC,SP,490.039,1,1,79.0,16.31,0.7,15.625,computers_accessories,Tue,14
19546679faff011a366725587c0d944d,2017-10-31 15:00:53,14.112,3.0,GO,SP,681.018,2,1,150.0,21.02,5.2,30.0,furniture_decor,Tue,15
556e899478cd993a24f43d8aa8b3cf17,2017-10-31 15:33:09,7.194,5.0,MG,SP,515.467,1,1,90.0,17.88,2.584,56.644,bed_bath_table,Tue,15
4b3c7f8318b056586e0407857f44a136,2017-10-31 16:20:25,3.172,1.0,SP,SP,10.305,1,1,56.0,7.78,0.3,0.64,watches_gifts,Tue,16
deda46d52534f8f81c482a3980bf644d,2017-10-31 17:17:33,6.23,5.0,SP,SP,297.683,1,1,629.0,15.9,4.381,3.528,watches_gifts,Tue,17
ac7c3a55c9fcdbdbc31f8dec55b93d5b,2017-10-31 17:47:28,7.06,5.0,MG,SP,364.921,1,1,88.0,17.87,1.813,37.788,bed_bath_table,Tue,17
d3e1990c95a293c07983a54bfd02f062,2017-10-31 18:24:44,8.149,4.0,SP,SP,137.74,1,1,58.99,13.43,0.2,3.96,health_beauty,Tue,18
6573371c19a6169b6ec350eb61b8cea1,2017-10-31 18:55:01,21.096,5.0,RN,SP,2091.966,1,1,17.9,34.15,0.3,9.6,furniture_decor,Tue,18
5f5d82c66499b9a72f7e8071477aee00,2017-10-31 19:33:20,2.873,4.0,SP,SP,25.994,1,1,13.99,7.78,0.05,0.88,perfumery,Tue,19
ef99f25a4dd935f92a388af905f868d1,2017-10-31 20:30:51,13.003,5.0,ES,SP,737.317,1,1,56.99,14.15,0.35,5.625,perfumery,Tue,20
b740bd4096a75c3d97e686dee682607d,2017-10-31 21:29:04,6.056,3.0,RJ,RJ,278.159,2,2,180.0,23.42,0.625,14.109,sports_leisure,Tue,21
b21b913f441070fd0013003e71bfb5df,2017-10-31 21:46:14,5.685,3.0,SP,SP,397.023,1,1,43.2,11.85,0.185,3.888,sports_leisure,Tue,21
1cfcd5c4f5a2993d6afb0d7b0227bbbf,2017-10-31 22:14:43,21.946,5.0,SC,SP,600.025,1,1,50.0,17.6,7.15,42.77,baby,Tue,22
b96a6dd4f298f5e0e797e6251f2de6f0,2017-10-31 22:39:06,12.839,5.0,SP,PR,542.333,1,1,17.9,12.48,0.1,2.112,electronics,Tue,22
c1055c3c83d15a7d43c7b6e3f283ae53,2017-11-01 00:24:57,5.923,5.0,SP,SP,113.903,1,1,179.9,14.37,2.2,18.0,pet_shop,Wed,0
71a49be8a212eb4987b67078140a1434,2017-11-01 08:14:33,9.621,5.0,RJ,MG,683.899,1,1,58.9,17.66,1.0,36.75,christmas_supplies,Wed,8
62c56a57f999877042b4e8a6fb4264f2,2017-11-01 09:38:23,12.549,5.0,RS,SC,416.374,1,1,7.5,15.1,0.05,1.408,small_appliances,Wed,9
a6f1dca3527b8ae1a077c9c9375d9f06,2017-11-01 10:50:27,13.246,4.0,RJ,SP,292.742,1,1,79.95,15.31,0.4,0.88,telephony,Wed,10
74c7a458cadc2f76c4ec8354d32d0d9d,2017-11-01 11:48:48,13.357,5.0,RJ,SP,327.374,1,1,39.0,16.11,0.6,10.0,toys,Wed,11
1a8727bd046055a86c1103773d39bcf0,2017-11-01 13:06:34,7.203,5.0,SP,SP,467.346,1,1,59.9,13.44,1.55,19.8,garden_tools,Wed,13
4247a3af0d215e63b216c45c7bafa881,2017-11-01 13:54:39,8.238,5.0,SP,SP,73.62,3,1,360.0,37.02,0.525,2.64,electronics,Wed,13
65dfd5eb6f5db48fcf9b5e4f5c8f1391,2017-11-01 14:10:46,7.267,5.0,PR,SP,569.688,1,1,175.0,21.72,5.6,33.3,bed_bath_table,Wed,14
d8480a959e66ee2eb4420d02a097be49,2017-11-01 14:29:20,13.173,5.0,SE,SP,1695.054,1,1,610.0,113.72,15.35,88.36,cool_stuff,Wed,14
07ddc871675f337ce763af5edb521194,2017-11-01 14:50:41,13.258,5.0,SC,SP,390.519,1,1,229.9,18.86,2.5,37.2,sports_leisure,Wed,14
f21cd4bd6f6e9d39426b98c64f73e041,2017-11-01 15:55:42,8.115,4.0,RJ,SP,363.976,1,1,45.49,14.1,0.2,1.716,sports_leisure,Wed,15
dd16e5eb87375ae00ddc33be8f099ba8,2017-11-01 16:34:52,9.1,5.0,RJ,SP,679.93,1,1,35.0,15.1,0.15,2.646,fashion_bags_accessories,Wed,16
3e43f42c0a7ba91dfa09d2bfa1969c2f,2017-11-01 18:09:56,12.121,5.0,SP,SP,184.974,1,1,89.9,16.26,1.383,20.0,bed_bath_table,Wed,18
96546cd9fabb272850cb06f473cdeaeb,2017-11-01 19:45:22,8.067,5.0,SP,SP,448.149,1,1,85.0,16.19,9.4,44.8,housewares,Wed,19
7a14a70f9fa2682df5021dff14f9c356,2017-11-01 20:55:07,11.815,5.0,SP,PR,341.707,1,1,142.5,16.76,1.2,26.4,luggage_accessories,Wed,20
ab797176e01c2fa3d13aa1fe3e63d9ee,2017-11-01 21:54:10,30.136,4.0,PA,SP,2235.27,1,1,28.99,25.63,0.1,1.188,telephony,Wed,21
6113b6607a9b3dba19df73168d0923e7,2017-11-01 22:38:38,19.808,5.0,RS,SP,858.072,1,1,200.0,15.15,0.3,3.402,sports_leisure,Wed,22
9c6f6c76170c49670bb21ee1eb1a87e5,2017-11-02 00:31:05,9.662,3.0,SP,SP,320.721,2,2,369.89,40.63,24.15,134.202,bed_bath_table,Thu,0
044223df7cb37509bfeb2a0df1250ca4,2017-11-02 09:19:16,18.465,5.0,MS,SP,596.068,1,1,115.0,21.3,2.55,20.475,bed_bath_table,Thu,9
