order_id,order_purchase_timestamp,delivery_days,review_score,customer_state,seller_state,distance_km,item_count,seller_count,total_price_brl,total_freight_brl,total_weight_kg,total_volume_l,primary_category,purchase_weekday,purchase_hour
7dbb5ab142acb99429b243fe157f03a7,2017-05-25 18:48:11,7.823,1.0,RJ,SP,324.601,1,1,119.99,20.33,1.8,12.0,furniture_decor,Thu,18
84e18f4b5b541150af97e94f3cc0b2a7,2017-10-11 13:15:42,26.329,1.0,MA,SP,2351.808,2,1,39.8,42.3,0.25,1.672,telephony,Wed,13
94b0362cd741746f5ef0d43ef4d16b1b,2018-04-03 12:39:14,11.263,5.0,CE,RJ,2184.839,1,1,249.99,33.55,3.2,27.753,toys,Tue,12
101fb6bec0516b433cb73c6833f34cc1,2017-07-12 15:17:36,5.122,5.0,SP,SP,153.193,1,1,799.0,17.93,0.5,1.936,watches_gifts,Wed,15
8ec0671b1fcacf329783aefb39813a64,2018-07-18 19:23:53,14.111,5.0,BA,SP,1447.322,1,1,749.0,22.17,0.1,2.4,fashion_bags_accessories,Wed,19
ada812c7806382c3085a5f5024bc17ca,2018-07-18 16:17:54,8.846,4.0,RJ,SP,320.087,1,1,22.0,15.25,0.2,2.112,electronics,Wed,16
d170469f4f06bfcbc0b1c5f726d55920,2018-05-16 21:20:12,5.009,5.0,SP,SP,51.879,1,1,11.0,7.87,0.333,4.352,drinks,Wed,21
62dd396ac0abf39a27c18f75a5952fca,2017-05-04 09:02:38,5.272,5.0,SP,SP,13.15,1,1,89.18,9.61,0.75,18.375,housewares,Thu,9
f93757ef61c71d0a9e052b7cc8d32fb4,2018-04-18 13:06:52,9.224,5.0,SP,SP,325.496,1,1,43.5,12.79,0.1,3.861,computers_accessories,Wed,13
5d155d6d17992a253e6ad3586f7739d9,2017-06-03 18:16:51,12.95,5.0,SP,SP,7.623,1,1,89.5,11.83,2.2,30.0,housewares,Sat,18
72b02234375680d174bc9fecfb0fd9fe,2018-05-28 16:15:22,4.84,5.0,SP,SP,76.361,1,1,34.9,9.44,1.1,4.692,housewares,Mon,16
002af7fa9eb99d1456bceb6a13d6fc0b,2018-02-18 18:46:28,21.979,4.0,SC,SP,505.226,1,1,88.34,21.11,2.5,14.4,furniture_decor,Sun,18
ab8f85575996e2f61235b8943be55eb9,2018-07-13 21:39:22,9.838,5.0,MG,SP,218.866,1,1,864.9,24.15,0.3,1.936,watches_gifts,Fri,21
fc7f5997b1623d9bc1427466a7a70b94,2017-06-17 11:21:16,10.061,3.0,ES,RJ,112.679,1,1,69.99,20.98,3.0,12.8,,Sat,11
2b3b4135ee3db9e993e7dc195917cefb,2017-11-25 08:26:11,6.497,5.0,SP,SP,70.31,1,1,199.99,13.95,9.5,38.4,toys,Sat,8
07fe18147d98a22e8f8f5e43fc09d831,2018-04-17 16:56:15,17.231,4.0,RJ,SP,408.591,1,1,86.99,18.19,4.4,36.036,sports_leisure,Tue,16
2ddcc2305498e7f001b65b9c28b48072,2017-10-21 17:23:03,9.002,5.0,RS,SP,825.33,1,1,102.0,14.46,0.804,3.094,fixed_telephony,Sat,17
189ed3ed53bacad70ac9471176b0f26c,2018-02-28 16:31:53,5.216,5.0,SP,SP,10.135,2,1,104.0,17.44,0.9,2.89,musical_instruments,Wed,16
68c3f2fc647e6d809af24b6ccbe84388,2017-05-18 20:51:06,14.608,4.0,MG,SP,452.645,2,1,119.98,30.34,0.2,1.224,fashion_bags_accessories,Thu,20
cb00b252d2c836eeeb1d73ec439a0849,2017-09-06 18:33:32,10.784,5.0,CE,BA,1048.241,1,1,1399.9,42.25,2.6,19.344,computers,Wed,18
a1abe44712c1781003be14dfbafdc284,2017-07-17 22:19:33,9.944,5.0,MG,SC,1113.119,2,1,107.2,51.32,0.6,4.0,musical_instruments,Mon,22
72705672ab6238e6354d9889c34ec409,2018-07-04 17:02:02,5.215,5.0,MG,MG,24.274,2,1,59.98,15.58,0.35,6.644,perfumery,Wed,17
698b838e230eef7b304ba798ecc3ac1c,2017-12-11 20:54:11,16.856,1.0,MG,SP,517.588,1,1,58.99,17.66,0.2,3.96,health_beauty,Mon,20
8dea6d01aada11dcf29deef2e364ec7c,2017-08-14 09:42:17,10.511,5.0,PR,RS,475.592,1,1,199.0,18.64,5.7,27.588,cool_stuff,Mon,9
1a8c6cac549a7eb5b432c5617fe21ff3,2017-11-02 17:35:55,10.943,5.0,SP,SP,276.201,1,1,49.0,11.85,0.2,0.352,watches_gifts,Thu,17
16ce87d063ff5f7dfe9bc57bfea8d6f5,2018-05-15 09:49:32,6.322,4.0,RJ,SP,252.224,1,1,98.0,18.57,0.1,1.056,stationery,Tue,9
30cb9807736cf9827533cf34b10969d8,2017-05-09 11:20:30,22.002,3.0,BA,MG,1022.822,2,1,1618.2,80.36,6.814,28.336,computers_accessories,Tue,11
a28afc1326ae005c8fe230354d0aee19,2017-10-31 08:52:41,13.218,5.0,RS,SP,1042.945,1,1,59.9,17.67,1.5,19.8,garden_tools,Tue,8
245d1537baa4ed68d968e3c0f2ca5d16,2018-02-11 23:27:52,36.628,1.0,SC,SP,365.836,1,1,199.9,21.89,3.55,14.0,auto,Sun,23
2f6251551aaa1868831b65a26562a692,2017-10-13 02:17:22,13.634,3.0,SP,MG,408.525,2,1,126.0,93.87,19.85,14.36,sports_leisure,Fri,2
4cc22fa6b7267027aac4151271636112,2018-08-14 19:39:04,9.186,5.0,PA,SP,2470.196,1,1,78.9,22.83,1.75,16.416,housewares,Tue,19
0c41d48612bf91d5aaf2dab6c0f3a3dc,2017-12-08 11:35:57,9.345,5.0,SP,SP,40.776,1,1,84.99,9.41,0.6,8.151,health_beauty,Fri,11
c042c97fd633f5e705a44361fb468828,2018-07-04 15:27:15,7.077,5.0,RJ,SP,563.842,1,1,56.1,19.58,0.95,9.45,bed_bath_table,Wed,15
3d95793cfeffacca98e2027eb0e33dc4,2018-03-19 14:49:56,2.309,5.0,SP,SP,22.539,1,1,69.9,12.43,2.6,15.0,furniture_decor,Mon,14
0fe7e34c13cf8781647bd4cfe053099e,2017-06-28 15:31:47,26.048,5.0,BA,SP,1589.532,1,1,92.98,38.17,7.463,125.44,office_furniture,Wed,15
af2099df7b489e3bd2759c1daf111594,2017-03-16 22:45:18,45.568,1.0,BA,RS,2291.069,1,1,66.9,24.96,0.5,3.168,health_beauty,Thu,22
88cc318193d85451e28059b4b52b7477,2018-08-13 13:33:06,6.999,5.0,SP,MA,2286.508,1,1,66.99,27.75,0.35,2.964,health_beauty,Mon,13
01f9f30f42a15cb09e70666d0df18856,2018-01-15 09:31:14,11.356,5.0,DF,SP,670.558,1,1,49.95,16.11,0.45,4.275,bed_bath_table,Mon,9
0ee315717889c709f2cd864a34eb3ded,2018-01-31 08:40:42,19.537,4.0,SP,SP,356.804,1,1,49.9,13.37,1.65,19.8,garden_tools,Wed,8
f0935e4d348302a4140276ed7c6c1545,2018-02-19 14:12:58,5.017,5.0,MG,SP,529.058,2,1,129.8,41.88,3.5,72.0,bed_bath_table,Mon,14
f5e2d1503e518180a056ed6db9d99514,2018-04-08 11:14:23,4.054,5.0,RS,RS,167.028,1,1,199.97,20.46,2.45,43.992,housewares,Sun,11
985ababda3f8a9904b8a01023669464c,2018-03-06 08:41:59,29.63,1.0,MG,SP,498.195,1,1,89.8,19.6,0.35,4.433,housewares,Tue,8
637cd939e435a194d562522d5bdc0d84,2018-08-05 23:37:30,3.784,5.0,SP,MG,364.088,1,1,164.9,19.25,0.25,4.536,watches_gifts,Sun,23
88b0d1de10197395da81fd94176b7562,2017-06-28 14:18:33,14.338,5.0,MS,DF,870.267,1,1,79.0,18.79,1.85,19.872,health_beauty,Wed,14
9e5ddd73e11f7b84e460dcd20a130f62,2017-10-30 16:14:57,1.888,5.0,SP,SP,22.762,1,1,44.9,8.72,0.7,1.452,housewares,Mon,16
46da9ca70ba869541332f73b43acad1e,2018-05-26 12:16:34,7.178,2.0,SP,SP,84.602,1,1,27.99,7.39,0.125,1.326,telephony,Sat,12
cfd90c0fc3f3b1ebc3dc7a5a20181d37,2018-08-16 16:37:43,14.155,1.0,SP,PR,443.712,1,1,125.0,14.22,0.125,2.304,cool_stuff,Thu,16
6ddabf2a8041dce9c002843951566c40,2017-06-17 14:34:41,13.866,,ES,SP,894.042,1,1,89.9,17.88,1.383,20.0,bed_bath_table,Sat,14
689dcb65c9cc37f74d83b547261117f0,2018-08-07 22:44:38,6.052,4.0,SP,SP,269.85,1,1,115.9,13.47,0.459,3.276,watches_gifts,Tue,22
6dd5fbff4557f2db49bf8c5efe1a1583,2017-08-11 22:46:54,17.875,3.0,RJ,SP,679.912,2,1,103.84,32.24,1.8,8.4,furniture_decor,Fri,22
4930f37130adb20a3c7d0b02b07050ca,2018-01-28 20:53:27,21.803,,RS,SP,779.681,1,1,42.99,17.6,1.1,2.8,bed_bath_table,Sun,20
0c06719338eba9ad30362c43bad76d87,2018-07-10 17:52:57,5.832,5.0,DF,SP,886.771,3,1,70.5,53.91,3.6,18.018,perfumery,Tue,17
88008081e510164b2d0acafb67262843,2018-05-15 15:14:54,17.285,5.0,MG,SC,1079.312,1,1,159.49,19.7,3.0,13.464,housewares,Tue,15
a56600c329635ec16de77fc6b2ed8ed5,2018-03-15 16:24:11,8.661,4.0,SP,SP,29.377,1,1,270.0,9.65,0.269,2.431,watches_gifts,Thu,16
cefc3e3c58e8a79b920d05c63e320c69,2018-03-07 10:22:35,22.596,5.0,RS,SP,801.254,1,1,47.49,19.32,0.175,10.143,drinks,Wed,10
ea29d09fa496c9e054d57d5f7f153478,2018-02-09 21:52:39,27.708,5.0,CE,DF,1695.782,1,1,42.89,21.15,0.1,3.456,telephony,Fri,21
87d65accbbf482b8a87bd13bb444cf6d,2018-03-06 15:57:28,8.23,1.0,RJ,SP,425.897,5,1,250.0,114.65,32.25,183.75,furniture_decor,Tue,15
3ef28988ea616750c5ac6a0058814056,2017-08-14 20:46:10,13.98,5.0,PE,SP,2084.591,1,1,39.9,17.63,0.1,1.28,fashion_bags_accessories,Mon,20
b016e89611c45abd1ec9cad23df2b290,2018-05-08 11:34:47,8.391,4.0,MS,SP,902.182,1,1,120.0,23.38,16.55,57.2,housewares,Tue,11
9cdcfc512d810430e601a06d02c4548b,2017-08-23 11:00:34,1.197,4.0,SP,SP,14.838,1,1,38.0,9.34,0.7,14.0,small_appliances,Wed,11
1c6ba4e1c9d47c2594130a03f164287c,2018-08-13 16:38:03,9.989,5.0,MG,SP,499.387,1,1,17.0,15.23,0.5,3.0,furniture_decor,Mon,16
2b4aa534be731020396ff6564af04cb1,2018-03-16 15:13:26,10.377,4.0,MG,SP,390.673,1,1,119.9,19.81,0.675,8.74,fixed_telephony,Fri,15
d21d7411b251f35ead1b210dc946ca70,2018-01-15 22:54:08,6.857,5.0,SP,SP,225.79,1,1,248.9,28.0,23.3,107.52,,Mon,22
5cf62f9c757b9bc80a12ffe293efa0ac,2017-05-09 18:22:48,10.688,5.0,SP,MG,449.967,1,1,185.81,17.06,0.35,3.36,computers_accessories,Tue,18
9761d4d539165b2fedae19fe7d0f8cc8,2018-01-07 20:48:49,8.743,5.0,MG,SP,889.333,1,1,255.0,16.54,0.292,2.7,watches_gifts,Sun,20
e7f43c9d5f7368426c44a239394c88c1,2018-01-10 18:23:37,8.113,5.0,PR,PR,219.572,1,1,99.9,14.43,1.25,5.544,health_beauty,Wed,18
11fd51275a43d1590816139eaca0bf94,2018-02-15 11:47:40,18.282,5.0,RS,SP,1241.973,1,1,97.99,17.94,1.95,13.5,cine_photo,Thu,11
bc515ab3cf8c40c5a444d797fff621c6,2017-08-05 10:22:58,17.387,5.0,SP,SP,270.035,1,1,59.9,13.44,1.65,19.8,garden_tools,Sat,10
a63a3d3aceb23878150f9186b9bed935,2018-02-03 01:07:02,17.893,5.0,RJ,SC,692.297,2,1,238.9,43.77,17.25,84.408,bed_bath_table,Sat,1
11527b2b9050d7d593db2acc395b9e24,2017-08-25 19:17:44,11.942,4.0,RS,SP,805.642,1,1,48.9,15.1,0.15,0.352,fashion_bags_accessories,Fri,19
0cedce314f08f29c07de4eff348e16bc,2018-05-30 14:03:51,13.128,5.0,PE,PR,2464.7,1,1,249.9,33.67,2.6,18.0,sports_leisure,Wed,14
9fcf372852e7c46001a305a781628069,2017-08-12 12:39:39,27.321,1.0,SP,SC,295.628,1,1,72.9,16.27,0.4,14.0,sports_leisure,Sat,12
d608286ecbddb598aeb024ef39d0a834,2018-05-01 22:29:52,8.727,4.0,SP,SP,304.995,2,1,99.98,25.58,2.22,7.524,health_beauty,Tue,22
db8df3ead7750558f8809a8f1c031f8d,2017-11-12 19:16:30,7.742,5.0,MG,SP,560.585,1,1,49.0,15.1,0.295,3.724,perfumery,Sun,19
0ad81e043e6a8e37686407afb25710a1,2018-02-23 11:09:19,27.097,5.0,PE,SP,2130.246,1,1,199.0,26.67,4.25,13.8,bed_bath_table,Fri,11
f4f6d2dc1682493a4359683682ab4a33,2018-04-30 20:52:03,20.94,4.0,BA,SP,1450.635,1,1,13.65,17.06,0.2,2.8,electronics,Mon,20
d736ac2dcec087fda2b4ed1eb5a5032b,2018-02-28 11:31:39,27.526,4.0,MT,RJ,1435.122,1,1,59.9,25.7,0.371,5.12,health_beauty,Wed,11
fdf3b97e92962b8843c67a2c85c21f58,2017-07-05 00:20:08,10.55,4.0,RJ,RS,1142.149,1,1,99.0,21.09,1.6,6.0,computers_accessories,Wed,0
299b7bf26c8ebb5296830db0f1b2e662,2018-02-05 07:57:10,1.323,5.0,SP,SP,142.393,1,1,109.9,12.47,1.4,3.312,bed_bath_table,Mon,7
6d6c3ad8291ffb9fd855faa127500137,2018-02-08 20:39:01,35.829,1.0,MT,SP,1258.15,1,1,199.9,24.27,3.55,14.0,auto,Thu,20
378ebcb514854217da7df194297faaab,2018-06-01 21:06:41,11.899,5.0,SP,SC,666.908,1,1,129.0,18.78,6.55,27.0,bed_bath_table,Fri,21
28abd0d3d0785dc717255911c43882d6,2018-03-30 22:08:47,10.137,5.0,PR,SP,347.675,1,1,95.0,18.25,4.25,49.0,bed_bath_table,Fri,22
0a3bc687e8cb91f08d67838494a0e396,2018-03-14 10:58:09,26.341,5.0,MS,SP,769.974,1,1,59.9,23.0,3.89,36.288,toys,Wed,10
7b2bc7c55531623ea7b22e2a191b21cd,2018-04-16 14:49:20,9.198,5.0,RJ,SP,330.34,1,1,215.0,22.59,5.7,31.752,cool_stuff,Mon,14
880d70aaacf9fc6f25e6f4f24debc2eb,2018-06-11 12:44:42,3.961,5.0,SP,SP,50.842,1,1,120.0,16.73,8.55,16.767,housewares,Mon,12
44ec3a74b2c9dcfe0f2fa9031613065d,2018-06-04 19:29:49,11.769,5.0,RJ,MG,446.05,1,1,119.0,57.09,6.55,8.0,computers_accessories,Mon,19
4fa1036b592aee1a8008e9dc0a7158c3,2018-07-09 13:04:51,11.341,4.0,PR,PR,161.997,1,1,269.9,43.64,5.7,34.0,furniture_decor,Mon,13
106f773cca522fe33c40267418112669,2018-02-02 21:32:55,12.924,4.0,SP,SP,34.011,2,1,99.8,26.74,3.1,39.6,garden_tools,Fri,21
34ea00820ec035b5002e8c3b026a3db8,2017-10-27 07:49:17,12.548,5.0,MG,SP,788.811,1,1,40.0,19.59,1.1,7.2,bed_bath_table,Fri,7
f9ca78db37320d8b51acd2e6eacc3f22,2018-07-14 15:44:36,11.207,2.0,MG,MG,465.253,1,1,489.0,47.75,11.85,95.0,construction_tools_construction,Sat,15
8a4278a33a74f05e4d79f18b826a0c6f,2017-06-25 16:07:00,12.017,4.0,CE,SP,2032.61,1,1,37.99,25.63,0.15,1.52,telephony,Sun,16
975164af4cc35b037fbd7bf48728f622,2018-01-14 22:26:14,8.588,5.0,PR,SP,410.681,1,1,41.99,16.11,0.55,2.56,bed_bath_table,Sun,22
7482f12f16a862671e5e3951ef33d2c1,2017-05-21 22:38:54,45.464,1.0,BA,SP,1275.644,1,1,25.99,16.79,0.15,1.152,telephony,Sun,22
dd04e5bf2ed0f48d340eb1b2820dcb7b,2017-12-06 02:29:31,37.746,1.0,RJ,SP,514.176,1,1,326.16,33.03,5.3,27.36,health_beauty,Wed,2
20109f40b1a81ce4ec90a30f1e625046,2017-07-21 09:22:49,24.231,4.0,SP,CE,2260.687,1,1,39.0,44.2,0.85,40.32,furniture_decor,Fri,9
9c9d2097d4c2b46f2963f34e32a57f35,2018-06-25 13:07:22,8.495,4.0,PR,SP,374.137,1,1,60.0,19.61,1.25,7.04,diapers_and_hygiene,Mon,13
d6d672062a715f1a2bd844d2797c1dcd,2017-10-22 20:36:40,16.001,4.0,RJ,SP,506.412,1,1,79.9,16.32,0.55,7.072,baby,Sun,20
9c94a9a237ea316d0943b5b635bc2598,2018-04-14 09:55:41,11.319,5.0,RJ,MG,300.232,1,1,119.0,54.59,6.55,8.0,computers_accessories,Sat,9
763dda5df4bf87b05540c4fb0888b346,2018-03-08 10:45:15,50.186,4.0,RJ,SP,527.28,1,1,149.9,23.63,1.7,7.616,bed_bath_table,Thu,10
a9325e83ab42d94638f515a534e5b25b,2018-04-24 09:09:32,9.446,5.0,RJ,SP,385.758,1,1,449.9,194.64,27.15,162.5,kitchen_dining_laundry_garden_furniture,Tue,9
8e6df87600aae0285919b5529f7f0bfd,2017-10-29 21:59:17,9.025,4.0,RJ,MG,513.442,1,1,109.95,16.53,0.5,7.7,sports_leisure,Sun,21
ffbf724743bab15cd008f066b4cf0031,2017-12-15 00:09:12,19.91,5.0,SP,SP,360.841,1,1,55.83,13.41,1.2,3.0,furniture_decor,Fri,0
bdacdd00dc1b07da7c9d22575092a286,2017-11-24 18:56:42,18.151,5.0,SP,SP,37.987,2,1,158.0,27.14,12.1,45.0,stationery,Fri,18
02cb37269f256232b81be588ef056c92,2018-03-05 18:26:35,32.717,1.0,SP,RJ,361.088,1,1,135.0,15.83,0.35,1.547,computers_accessories,Mon,18
a0c3da7d3585f46a33508178a1c205c8,2017-03-09 21:05:58,7.71,4.0,RJ,PR,811.134,1,1,198.95,30.27,4.755,53.32,housewares,Thu,21
5f766dfc65eff86be5b3015dbce0e2c6,2018-04-14 18:20:05,9.281,5.0,SP,PR,487.589,1,1,98.44,13.81,0.2,4.096,computers_accessories,Sat,18
0ce17a5e9ad81a5eb5a948080e9b4332,2018-01-11 22:23:46,27.768,1.0,GO,MG,659.171,1,1,27.9,16.79,0.2,2.34,computers_accessories,Thu,22
79fb3469650c71775d1b5cb29fb207ec,2018-03-15 16:53:42,18.208,5.0,SP,SP,312.269,1,1,165.0,13.59,0.335,2.992,watches_gifts,Thu,16
a4e68ccc93701454c492e5c54e86c9a2,2018-02-28 14:45:36,14.071,5.0,PR,SP,914.71,1,1,117.8,18.39,0.55,4.446,perfumery,Wed,14
d8d0488eb1aa33a391551c5bbe00e93f,2017-04-25 16:33:17,8.805,5.0,SP,MG,200.856,1,1,129.99,33.19,6.55,8.0,computers_accessories,Tue,16
0e252f244129af793f666f4b89a83478,2018-06-12 11:26:51,7.38,5.0,SP,MG,508.912,1,1,390.0,40.53,1.9,7.656,cool_stuff,Tue,11
f1bdbadeb03d8a0e4c6c2f3ffaf32b35,2018-07-24 11:25:27,10.324,5.0,RJ,ES,421.205,1,1,44.99,15.42,0.55,4.32,garden_tools,Tue,11
e2c37260c7a927c7d9808341dbe2924c,2017-11-06 15:23:07,10.104,4.0,RJ,SP,376.971,1,1,23.99,15.11,0.65,16.0,toys,Mon,15
eb8871f7b0a4b2678e414a280b52349b,2018-03-18 19:47:29,5.908,5.0,SP,SP,62.665,1,1,44.9,7.39,0.2,1.232,toys,Sun,19
2a63765c400304a82efd12bd16d8f1d4,2017-09-14 22:29:52,7.749,2.0,MG,PR,339.391,2,2,106.98,33.96,2.9,26.708,housewares,Thu,22
7a363dd1eb003c19a36e4eba73e3105d,2017-12-12 10:06:18,8.377,4.0,SP,SP,15.063,2,1,370.75,35.03,13.175,94.848,auto,Tue,10
3a27e0b9d5d118eeba13571803a2b08e,2017-04-26 14:09:45,7.019,5.0,SP,SP,67.874,1,1,215.9,15.28,2.05,5.0,watches_gifts,Wed,14
aaf0b96e0592984d22ebf8aed32b8217,2017-10-24 21:45:32,9.811,5.0,RJ,SP,397.705,1,1,65.0,14.2,0.491,3.648,sports_leisure,Tue,21
dcaf612dbd866a980d731b8a1b8fce59,2018-03-31 13:15:30,3.258,5.0,SP,SP,16.592,1,1,238.9,10.03,0.55,2.464,perfumery,Sat,13
0aa240e0cbbe794b5470e659a22b614b,2017-04-21 20:32:16,11.813,5.0,MG,SC,1003.587,1,1,65.0,17.88,1.032,4.08,sports_leisure,Fri,20
cb86e7fa5dcf2f86b0a038518514d891,2018-03-15 12:11:58,6.459,5.0,SP,SP,104.564,1,1,23.7,8.82,0.525,5.6,home_appliances,Thu,12
d2945e686c883978378a10e49be7fb24,2016-10-06 19:38:12,11.956,5.0,SP,SP,72.713,1,1,88.0,11.23,0.5,8.0,fashion_bags_accessories,Thu,19
1a2dfbf5bcc5c3587728996088ba03f2,2018-02-15 11:15:47,1.124,5.0,SP,SP,152.532,1,1,29.9,8.11,0.25,1.2,health_beauty,Thu,11
214a1170088762989ff5bf58d3e8dff2,2018-05-13 00:10:01,9.999,1.0,PR,SP,383.845,1,1,190.0,30.82,7.8,42.0,air_conditioning,Sun,0
48c3b4aae43bbf8e6929c347112cba89,2017-11-24 18:02:46,19.736,5.0,SP,SP,69.076,2,1,65.98,25.38,1.9,28.0,furniture_decor,Fri,18
52af753a3f7bef8c2802da99f6a57751,2018-03-05 12:37:23,21.463,5.0,PR,SP,496.975,1,1,219.0,16.28,0.346,2.34,watches_gifts,Mon,12
6b8dd07cb17dc25d9b06936cea822e90,2017-04-11 15:59:58,15.733,4.0,SP,MG,228.368,2,1,179.98,57.64,12.1,16.0,garden_tools,Tue,15
f4ab7da19e58e253e0946d32501b279c,2018-04-13 09:33:09,12.426,1.0,RJ,SP,356.445,2,1,75.8,35.86,1.4,3.9,health_beauty,Fri,9
40ed521be6e8041228d8007df60b8d47,2017-12-19 11:21:25,9.565,4.0,SP,SP,96.016,2,1,29.8,23.7,1.0,6.688,housewares,Tue,11
3372b84d17cb731396d87c183d50bdb0,2018-07-19 22:48:13,7.67,5.0,SP,PR,329.306,1,1,98.0,19.88,0.525,6.336,housewares,Thu,22
d6cd9d63e25452e0278cb6eeed08de6b,2018-08-04 18:07:07,16.043,3.0,CE,SP,2129.26,2,2,174.89,46.9,3.2,37.5,furniture_decor,Sat,18
dbc3ca1d6537663640e36dc83a097a68,2017-06-01 13:23:40,7.045,5.0,SP,SP,138.049,1,1,54.9,12.72,0.9,33.93,toys,Thu,13
9e7298f5bfed83404b628b69f965c94d,2017-10-17 19:31:12,13.156,5.0,GO,SP,597.271,1,1,12.9,15.1,0.7,32.76,home_comfort_2,Tue,19
29a90f492af617c1c2063ee8fa115115,2018-04-23 11:31:08,7.215,5.0,SP,SP,300.596,1,1,89.9,14.72,1.2,17.4,bed_bath_table,Mon,11
5352c1dc5dd9f4aa2a6dedff4b9da9d9,2018-03-23 12:14:42,10.322,5.0,SP,SP,199.934,1,1,47.65,12.79,1.11,3.762,health_beauty,Fri,12
56ff9e115d7f55d4deeef28455d2d119,2017-06-02 00:10:20,8.439,5.0,ES,SP,836.106,1,1,83.99,16.35,1.125,39.146,toys,Fri,0
c51780a93b9e9a0fcebc1e1470f64916,2017-12-14 20:24:06,26.144,5.0,PA,SP,2467.479,1,1,200.0,25.85,2.8,49.0,baby,Thu,20
908e9be16fe93027637f6ffadae3bd15,2017-03-13 13:33:07,8.821,,SP,SP,116.445,2,1,138.0,28.5,8.4,78.4,garden_tools,Mon,13
61c136fddac571834516a52d2e03458d,2018-08-01 12:53:27,13.316,3.0,SP,SP,301.741,1,1,41.99,13.87,0.6,2.56,bed_bath_table,Wed,12
fbcebc9f75750f9fe8253af3add1ac83,2018-07-27 10:59:09,4.165,5.0,SP,SP,161.227,1,1,78.99,8.71,0.5,42.57,cool_stuff,Fri,10
cc16ebef1f3a4045ed7084406d057749,2018-05-21 00:55:44,17.869,5.0,RS,SP,808.96,1,1,77.98,16.52,0.34,7.106,baby,Mon,0
89ab3deb002bd13b58edb1acb91cf903,2017-04-30 18:58:18,23.954,5.0,AM,SP,2743.445,1,1,49.0,24.84,0.25,1.512,telephony,Sun,18
47079aaea155f6682964d23c1b9d0ab2,2018-02-28 11:07:53,42.376,1.0,RJ,SP,574.74,1,1,59.99,16.18,1.45,13.5,bed_bath_table,Wed,11
cde78bb3c83fdc0c9a35e87b8d559cc4,2018-04-01 21:51:22,31.961,2.0,RJ,SP,378.779,1,1,299.0,72.14,16.85,8.712,electronics,Sun,21
5235298169aca42202c801a309b63c37,2018-01-05 17:40:45,17.158,3.0,MG,SP,349.665,1,1,157.77,15.85,0.45,1.232,,Fri,17
93999ce665023ff8268e26a12fc25bc3,2018-02-06 10:49:35,20.454,5.0,RJ,SP,652.342,1,1,49.9,17.6,1.55,19.8,garden_tools,Tue,10
79347dc228cde031ba95adb6a647ab6b,2017-05-21 11:36:06,8.083,5.0,SP,SP,28.667,1,1,64.99,7.78,0.2,3.96,health_beauty,Sun,11
078c97da8566e6052ff4f0925dadcbb4,2018-01-27 10:45:45,26.337,2.0,BA,SP,1442.096,1,1,37.99,15.79,0.2,0.836,telephony,Sat,10
cc37a61fa8201c91170d102918162eec,2018-08-19 23:20:49,1.802,5.0,SP,SP,2.728,1,1,15.0,7.39,0.25,3.0,housewares,Sun,23
de31b55d7cafcd6ebb9bc6aa3c28a55c,2017-08-06 21:00:50,7.929,5.0,SP,SP,80.757,1,1,52.87,9.94,0.668,11.025,baby,Sun,21
c1ae5adcaac94051df90bff4b73bebd9,2018-07-04 15:12:35,11.875,5.0,MG,SP,518.455,1,1,78.9,18.65,0.5,21.56,pet_shop,Wed,15
1bfa3dbef549cf9ba5c5661ef1b63168,2017-01-15 14:35:54,28.761,5.0,MG,DF,589.602,1,1,380.0,39.06,10.7,64.512,garden_tools,Sun,14
bdabf4d21213c2844d0b672d8fd72054,2018-02-25 14:48:11,32.07,1.0,RS,SP,1089.135,1,1,44.0,15.1,0.25,1.056,stationery,Sun,14
3a10bf307a2af842e384180678f26104,2018-04-22 07:59:02,5.546,5.0,SP,SP,286.457,1,1,46.99,12.79,0.175,2.21,sports_leisure,Sun,7
77787bddc1466e4041a18a6109163e72,2018-06-22 13:52:43,8.036,5.0,DF,SP,,1,1,48.9,19.53,0.6,3.38,baby,Fri,13
6bf83087dc6176ce753398bf1a976f0b,2017-10-17 15:55:42,6.04,5.0,SP,MG,450.472,6,1,815.7,171.0,5.865,57.732,computers_accessories,Tue,15
0ec392fc56b5d2e7e4279c19c51b6460,2017-07-06 01:05:58,14.815,4.0,PR,SP,357.389,1,1,112.99,14.54,0.628,4.446,computers_accessories,Thu,1
ac2dcc9201c601c1030aa6daa7337f95,2018-01-17 14:14:21,6.365,5.0,RS,SP,1036.007,2,2,166.89,30.71,0.7,7.696,,Wed,14
9a0e3af5d24c8ff2a65b4fe715ca4618,2018-06-25 09:53:40,8.308,5.0,SP,PR,434.707,1,1,24.2,19.36,0.6,4.104,housewares,Mon,9
d3dade419052ceb22cbf5aac01b8976d,2018-02-10 16:44:30,38.251,1.0,RJ,PR,925.306,1,1,99.99,19.94,3.475,33.696,computers_accessories,Sat,16
f020059db04fd86b983524f59247d091,2018-03-19 21:02:09,14.869,5.0,SP,SP,122.49,1,1,39.99,11.89,0.35,3.8,bed_bath_table,Mon,21
c5d39e9011169ac0ed6676a42a757726,2018-03-16 17:34:57,10.926,3.0,SP,SP,90.611,1,1,12.67,7.39,0.163,2.431,cool_stuff,Fri,17
